name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,31122,7978981603,,,,,,,-122.6821764,45.5522096,,,
,31123,7979000837,,,,,,,-122.6766954,45.5547032,,,
,31124,7979000840,,,,,,,-122.6771192,45.5547048,,,
,31125,7979000839,,,,,,,-122.6791208,45.5547125,,,
,31126,7979000838,,,,,,,-122.6792654,45.554713,,,
,31127,7979000841,,,,,,,-122.6797135,45.5547159,,,
,31128,7979000847,,,,,,,-122.6791228,45.5545713,,,
,31129,7979000848,,,,,,,-122.6767054,45.5545675,,,
,31130,7979000850,,,,,,,-122.6764895,45.5547018,,,
,31131,7979000851,,,,,,,-122.6764922,45.5545647,,,
,31132,7979000854,,,,,,,-122.6756299,45.5546994,,,
,31133,7979000856,,,,,,,-122.6756292,45.5545609,,,
,31134,7979000859,,,,,,,-122.67543,45.5534363,,,
,31135,7979000860,,,,,,,-122.6756386,45.5534363,,,
,31136,7979000862,,,,,,,-122.6756413,45.5533025,,,
,31137,7979000863,,,,,,,-122.6754287,45.5533039,,,
,31138,7979000865,,,,,,,-122.6754586,45.5520495,,,
,31139,7979000866,,,,,,,-122.6754523,45.5508974,,,
,31140,7990739126,,,,,,,-122.6754524,45.5509077,,,
,31141,7990739132,,,,,,,-122.6754535,45.5507863,,,
,31142,7979000868,,,,,,,-122.675454,45.5507702,,,
,31143,7990739133,,,,,,,-122.6754716,45.5507703,,,
,31144,7979000870,,,,,,,-122.6756609,45.5496441,,,
,31145,7979000871,,,,,,,-122.6754545,45.5496419,,,
,31146,7979000872,,,,,,,-122.675662,45.5507722,,,
,31147,7990739123,,,,,,,-122.6756389,45.5507719,,,
,31148,7979000875,,,,,,,-122.6811403,45.5553332,,,
,31149,7979000878,,,,,,,-122.681139,45.5547036,,,
,31150,,,,,,,,-122.8676543,45.5702112,,,boundary node created by osm2gmns
,31151,7979606293,,,,,,,-122.6926823,45.6208629,,,
,31152,7981566957,,,,,,,-122.6961154,45.5427942,,,
,31153,7981566953,,,,,,,-122.6955978,45.5429673,,,
,31154,7984121886,,,,,,,-122.6700012,45.5380814,,,
,31155,7984121896,,,,,,,-122.6697712,45.5360827,,,
,31156,7984121893,,,,,,,-122.6694901,45.5360902,,,
,31157,7984130252,,,,,,,-122.7177297,45.5539933,,,
,31158,7984130280,,,,,,,-122.7200742,45.5538767,,,
,31159,8900065371,,,,,,,-122.7200427,45.5539198,,,
,31160,7984130276,,,,,,,-122.719997,45.5539827,,,
,31161,7984130261,,,,,,,-122.7188034,45.5534752,,,
,31162,7984130264,,,,,,,-122.7189355,45.5535686,,,
,31163,7984130265,,,,,,,-122.718858,45.5536185,,,
,31164,7984130282,,,,,,,-122.7191698,45.5535332,,,
,31165,7984175688,,,,,,,-122.71822,45.5540898,,,
,31166,7984173041,,,,,,,-122.7018317,45.591737,,,
,31167,7984173040,,,,,,,-122.7021463,45.5917356,,,
,31168,7984253309,,,,,,,-122.7154861,45.5522474,,,
,31169,7984646308,,,,,,,-122.7299502,45.5932775,,,
,31170,7984727844,,,,,,,-122.680494,45.5930564,,,
,31171,7984776323,,,,,,,-122.7595295,45.6048353,,,
,31172,7984795562,,,,,,,-122.7120729,45.5690359,,,
,31173,7984795571,,,,,,,-122.7123055,45.5691279,,,
,31174,7984795567,,,,,,,-122.7126293,45.5692505,,,
,31175,8928096391,crossing,,,,,,-122.7049999,45.5587898,,,
,31176,,,,,,,,-122.6673576,45.6240641,,,boundary node created by osm2gmns
,31177,7986506518,,,,,,,-122.7306006,45.6232199,,,
,31178,7986514373,,,,,,,-122.6712328,45.5842899,,,
,31179,7986514381,,,,,,,-122.6738418,45.5860693,,,
,31180,,,,,,,,-122.7692786,45.6278928,,,boundary node created by osm2gmns
,31181,8163423266,,,,,,,-122.76927,45.6276646,,,
,31182,7986632050,,,,,,,-122.7580122,45.6270304,,,
,31183,7986632040,,,,,,,-122.7584742,45.626911,,,
,31184,7986632042,,,,,,,-122.7587474,45.6266567,,,
,31185,7986632045,,,,,,,-122.7583078,45.6265774,,,
,31186,7986632046,,,,,,,-122.7578409,45.6266935,,,
,31187,9006511872,,,,,,,-122.758392,45.6267451,,,
,31188,7986632053,,,,,,,-122.7572942,45.6266643,,,
,31189,7986632056,,,,,,,-122.7575433,45.6271544,,,
,31190,7986638724,,,,,,,-122.6943433,45.6075759,,,
,31191,7986638730,,,,,,,-122.6928406,45.6070944,,,
,31192,7986881557,,,,,,,-122.6694822,45.5503215,,,
,31193,7986878836,,,,,,,-122.6945191,45.5892227,,,
,31194,7987025640,,,,,,,-122.7788119,45.6262733,,,
,31195,7987025646,,,,,,,-122.7769563,45.6260163,,,
,31196,7987025658,,,,,,,-122.7769469,45.625849,,,
,31197,7987025647,,,,,,,-122.7770371,45.624911,,,
,31198,7987025648,,,,,,,-122.7787042,45.6265104,,,
,31199,7987025660,,,,,,,-122.7769539,45.6262477,,,
,31200,7987025655,,,,,,,-122.7762996,45.6262569,,,
,31201,7987025668,,,,,,,-122.77681,45.625072,,,
,31202,7987593088,,,,,,,-122.7685024,45.6016989,,,
,31203,7987619872,,,,,,,-122.6716814,45.5615257,,,
,31204,7987720655,,,,,,,-122.6746968,45.5561261,,,
,31205,7987821808,,,,,,,-122.7030703,45.5688684,,,
,31206,7988801688,,,,,,,-122.6890565,45.6150122,,,
,31207,8903590157,,,,,,,-122.7555082,45.609799,,,
,31208,7989251443,,,,,,,-122.7495051,45.590418,,,
,31209,7990652570,,,,,,,-122.6722422,45.55072,,,
,31210,7990652571,,,,,,,-122.6713568,45.5507188,,,
,31211,7990652572,,,,,,,-122.6722523,45.5495971,,,
,31212,7990652573,,,,,,,-122.6713718,45.5495968,,,
,31213,7990664005,,,,,,,-122.6680918,45.5533642,,,
,31214,7990664006,,,,,,,-122.6680916,45.5533787,,,
,31215,7990664007,,,,,,,-122.6680677,45.5533788,,,
,31216,7990664009,,,,,,,-122.6679135,45.5533786,,,
,31217,7990664010,,,,,,,-122.6678892,45.5533789,,,
,31218,7990664011,,,,,,,-122.6678887,45.55337,,,
,31219,7990664013,,,,,,,-122.6678875,45.5532681,,,
,31220,7990664014,,,,,,,-122.6678873,45.553243,,,
,31221,7990664015,,,,,,,-122.6679076,45.5532422,,,
,31222,7990664016,,,,,,,-122.6680893,45.5532591,,,
,31223,7990664017,,,,,,,-122.6680893,45.5532418,,,
,31224,7990664018,,,,,,,-122.6680631,45.5532418,,,
,31225,7990664021,,,,,,,-122.6680729,45.5521186,,,
,31226,7990664022,,,,,,,-122.6680722,45.5521027,,,
,31227,7990664023,,,,,,,-122.6680507,45.5521186,,,
,31228,7990664032,,,,,,,-122.6680716,45.5519991,,,
,31229,7990664030,,,,,,,-122.6678999,45.5521229,,,
,31230,7990664028,,,,,,,-122.6678784,45.552113,,,
,31231,7990664027,,,,,,,-122.667875,45.551998,,,
,31232,7990664025,,,,,,,-122.6678945,45.5519867,,,
,31233,7990664026,,,,,,,-122.667875,45.5519867,,,
,31234,7990664031,,,,,,,-122.6680475,45.5519846,,,
,31235,,,,,,,,-122.6673576,45.551985,,,boundary node created by osm2gmns
,31236,7990710823,,,,,,,-122.6680679,45.5507342,,,
,31237,7990710825,,,,,,,-122.6680344,45.5507149,,,
,31238,7990710827,,,,,,,-122.6678795,45.550722,,,
,31239,7990710828,,,,,,,-122.6678574,45.5507229,,,
,31240,7990710829,,,,,,,-122.6678581,45.5507436,,,
,31241,7990710830,,,,,,,-122.6680431,45.5508544,,,
,31242,7990710832,,,,,,,-122.6680693,45.5508333,,,
,31243,7990710834,,,,,,,-122.6678741,45.5508661,,,
,31244,7990710835,,,,,,,-122.6678467,45.5508657,,,
,31245,7990710836,,,,,,,-122.6678467,45.5508488,,,
,31246,,,,,,,,-122.6673576,45.5533849,,,boundary node created by osm2gmns
,31247,7990710874,,,,,,,-122.6679295,45.5546533,,,
,31248,7990710875,,,,,,,-122.667899,45.5546535,,,
,31249,7990710876,,,,,,,-122.6678979,45.5546357,,,
,31250,7990710877,,,,,,,-122.6679258,45.5545023,,,
,31251,7990710878,,,,,,,-122.6678909,45.5545035,,,
,31252,7990710879,,,,,,,-122.6678922,45.5545267,,,
,31253,7990710880,,,,,,,-122.6680743,45.5546427,,,
,31254,7990710882,,,,,,,-122.6680951,45.5546263,,,
,31255,7990710883,,,,,,,-122.6681008,45.5545124,,,
,31256,7990710884,,,,,,,-122.6681008,45.5544974,,,
,31257,7990716985,,,,,,,-122.668075,45.5544983,,,
,31258,,,,,,,,-122.6673576,45.5545056,,,boundary node created by osm2gmns
,31259,,,,,,,,-122.6673576,45.5546523,,,boundary node created by osm2gmns
,31260,,,,,,,,-122.6673576,45.5532495,,,boundary node created by osm2gmns
,31261,,,,,,,,-122.6673576,45.5507294,,,boundary node created by osm2gmns
,31262,,,,,,,,-122.6673576,45.5508619,,,boundary node created by osm2gmns
,31263,7990739107,,,,,,,-122.6746039,45.5507901,,,
,31264,7990739108,,,,,,,-122.6746033,45.550769,,,
,31265,7990739109,,,,,,,-122.6745691,45.550769,,,
,31266,7990739110,,,,,,,-122.6744081,45.5507605,,,
,31267,7990739111,,,,,,,-122.6744075,45.5507431,,,
,31268,7990739112,,,,,,,-122.6744323,45.5507427,,,
,31269,7990739114,,,,,,,-122.6735398,45.5507408,,,
,31270,7990739115,,,,,,,-122.6745623,45.5509159,,,
,31271,7990739178,,,,,,,-122.6745912,45.5509159,,,
,31272,7990739116,,,,,,,-122.6745912,45.5508943,,,
,31273,7990739118,,,,,,,-122.6744296,45.5508878,,,
,31274,7990739120,,,,,,,-122.6744054,45.5508704,,,
,31275,7990739124,,,,,,,-122.6756624,45.5507899,,,
,31276,7990739125,,,,,,,-122.6754676,45.5509077,,,
,31277,7990739127,,,,,,,-122.6756604,45.5508951,,,
,31278,7990739128,,,,,,,-122.67566,45.5509101,,,
,31279,7990739129,,,,,,,-122.6756366,45.5509103,,,
,31280,7990739136,,,,,,,-122.6765244,45.5507798,,,
,31281,7990739138,,,,,,,-122.6765247,45.5507953,,,
,31282,7990739139,,,,,,,-122.6765462,45.5507795,,,
,31283,7990739140,,,,,,,-122.6765515,45.5509164,,,
,31284,7990739141,,,,,,,-122.6765254,45.5509164,,,
,31285,7990739142,,,,,,,-122.6765257,45.5508979,,,
,31286,7990739143,,,,,,,-122.6766984,45.5509197,,,
,31287,7990739144,,,,,,,-122.6767272,45.5509197,,,
,31288,7990739145,,,,,,,-122.6767282,45.5508995,,,
,31289,7990739146,,,,,,,-122.6767299,45.5507981,,,
,31290,7990739147,,,,,,,-122.6767302,45.5507819,,,
,31291,7990739148,,,,,,,-122.6766981,45.5507814,,,
,31292,7990739155,,,,,,,-122.6775973,45.5508004,,,
,31293,7990739156,,,,,,,-122.6775973,45.5507826,,,
,31294,7990739157,,,,,,,-122.6776278,45.5507826,,,
,31295,7990739158,,,,,,,-122.6776268,45.5509237,,,
,31296,7990739159,,,,,,,-122.6775986,45.5509239,,,
,31297,7990739160,,,,,,,-122.6775983,45.5509037,,,
,31298,7990739163,,,,,,,-122.6777686,45.5509253,,,
,31299,7990739164,,,,,,,-122.6777958,45.5509255,,,
,31300,7990739165,,,,,,,-122.6777968,45.5509032,,,
,31301,7990739166,,,,,,,-122.6777978,45.5507992,,,
,31302,7990739167,,,,,,,-122.6777988,45.5507809,,,
,31303,7990739168,,,,,,,-122.6777733,45.5507809,,,
,31304,8001075464,,,,,,,-122.8423092,45.5713701,,,
,31305,8165593104,,,,,,,-122.8423122,45.5716095,,,
,31306,8001029152,,,,,,,-122.8433325,45.5713313,,,
,31307,8732338234,,,,,,,-122.8428302,45.5713702,,,
,31308,8732330055,,,,,,,-122.8424719,45.5716085,,,
,31309,8732415031,,,,,,,-122.8422246,45.5716073,,,
,31310,8732417286,,,,,,,-122.842097,45.5716075,,,
,31311,8732415047,,,,,,,-122.8408267,45.5716056,,,
,31312,8732338658,,,,,,,-122.8406314,45.5716747,,,
,31313,8732402217,,,,,,,-122.8405333,45.5716654,,,
,31314,8732356639,,,,,,,-122.8395682,45.5715963,,,
,31315,8165598991,,,,,,,-122.8394602,45.5715994,,,
,31316,8732338239,,,,,,,-122.8393302,45.5715715,,,
,31317,8732294858,,,,,,,-122.8393142,45.5715568,,,
,31318,8001075463,,,,,,,-122.8427991,45.5713692,,,
,31319,8001093716,,,,,,,-122.8394759,45.5720841,,,
,31320,8001107488,,,,,,,-122.8394155,45.5720038,,,
,31321,8732356637,,,,,,,-122.8394175,45.5718666,,,
,31322,8732338237,,,,,,,-122.8393029,45.5717265,,,
,31323,8165623441,,,,,,,-122.8386165,45.5717308,,,
,31324,8165632509,,,,,,,-122.8386185,45.5718912,,,
,31325,8165623440,,,,,,,-122.83862,45.5720045,,,
,31326,8002026971,,,,,,,-122.8642552,45.535284,,,
,31327,8002026961,crossing,,,,,,-122.864157,45.5362125,,,
,31328,8002026976,,,,,,,-122.8614201,45.537446,,,
,31329,3730905037,,,,,,,-122.8669917,45.5405729,,,
,31330,8005468618,,,,,,,-122.8670316,45.5405,,,
,31331,8005468669,,,,,,,-122.8668194,45.539816,,,
,31332,8005468645,,,,,,,-122.867041,45.539966,,,
,31333,8005468646,,,,,,,-122.8668238,45.5399646,,,
,31334,3730904998,crossing,,,,,,-122.8670418,45.5400156,,,
,31335,8005468647,crossing,,,,,,-122.8668245,45.5400093,,,
,31336,8005468672,,,,,,,-122.867092,45.5404994,,,
,31337,8005468655,,,,,,,-122.8666805,45.5404032,,,
,31338,8005468617,,,,,,,-122.8666562,45.5400578,,,
,31339,8005468671,,,,,,,-122.867092,45.5404086,,,
,31340,8005468623,,,,,,,-122.8670926,45.5403357,,,
,31341,8005468619,,,,,,,-122.8670313,45.5404102,,,
,31342,8007795746,,,,,,,-122.6860407,45.5534761,,,
,31343,8007795743,,,,,,,-122.6862255,45.5545928,,,
,31344,8007795744,,,,,,,-122.6862319,45.5534764,,,
,31345,8007795741,,,,,,,-122.6870585,45.553478,,,
,31346,8007795742,,,,,,,-122.6870404,45.5545956,,,
,31347,8007795748,,,,,,,-122.6872599,45.5534853,,,
,31348,8007795749,,,,,,,-122.6872563,45.554594,,,
,31349,8007795750,,,,,,,-122.6880538,45.5545984,,,
,31350,8007795751,,,,,,,-122.6880649,45.5534898,,,
,31351,8007800309,,,,,,,-122.6870972,45.5534803,,,
,31352,8007795754,,,,,,,-122.6882595,45.5540404,,,
,31353,8007795755,,,,,,,-122.6890109,45.5539155,,,
,31354,8007795756,,,,,,,-122.688256,45.554342,,,
,31355,8007795757,,,,,,,-122.6882529,45.5549511,,,
,31356,8007795758,,,,,,,-122.688254,45.554409,,,
,31357,8007795759,,,,,,,-122.6910253,45.5549563,,,
,31358,8007795760,,,,,,,-122.6880486,45.5550062,,,
,31359,8007795761,,,,,,,-122.6880541,45.5547393,,,
,31360,8007795762,,,,,,,-122.6850279,45.55473,,,
,31361,8007795766,,,,,,,-122.6882572,45.5539808,,,
,31362,8007795783,,,,,,,-122.688259,45.5534834,,,
,31363,8007795767,,,,,,,-122.6882593,45.553406,,,
,31364,8007795768,,,,,,,-122.6887934,45.5534077,,,
,31365,8007795773,,,,,,,-122.6890819,45.5537785,,,
,31366,8007795780,,,,,,,-122.6881393,45.553344,,,
,31367,8007800286,,,,,,,-122.6882259,45.5534832,,,
,31368,8007800285,,,,,,,-122.6881044,45.5534824,,,
,31369,8007795784,,,,,,,-122.6881559,45.5534828,,,
,31370,8007800287,,,,,,,-122.6880648,45.5534571,,,
,31371,8007800289,,,,,,,-122.6879091,45.5533523,,,
,31372,8007800290,,,,,,,-122.6878848,45.5533428,,,
,31373,8007800292,,,,,,,-122.6872502,45.5533481,,,
,31374,8007800294,,,,,,,-122.687271,45.552766,,,
,31375,8007800296,,,,,,,-122.6870483,45.55334,,,
,31376,8007800297,,,,,,,-122.6862279,45.5533381,,,
,31377,8007800298,,,,,,,-122.6862372,45.5522167,,,
,31378,8007800299,,,,,,,-122.6866754,45.5522187,,,
,31379,8007800300,,,,,,,-122.6870626,45.5525779,,,
,31380,8007800301,,,,,,,-122.6870489,45.5533677,,,
,31381,8007800303,,,,,,,-122.6872126,45.5533484,,,
,31382,8007800304,,,,,,,-122.6872497,45.5533746,,,
,31383,8007800307,,,,,,,-122.6870844,45.5533419,,,
,31384,8007800308,,,,,,,-122.6870562,45.5534514,,,
,31385,8007800310,,,,,,,-122.6862278,45.5533643,,,
,31386,8007800311,,,,,,,-122.6861901,45.553338,,,
,31387,8007800312,,,,,,,-122.6862321,45.5534473,,,
,31388,8007800314,,,,,,,-122.6860672,45.5533397,,,
,31389,8007800316,,,,,,,-122.6860388,45.5533611,,,
,31390,8007800317,,,,,,,-122.686041,45.5534517,,,
,31391,8007800319,,,,,,,-122.6860518,45.5514283,,,
,31392,8007800326,,,,,,,-122.6877377,45.5529725,,,
,31393,8007800332,,,,,,,-122.6868365,45.552147,,,
,31394,8007800333,,,,,,,-122.6862001,45.552217,,,
,31395,8007800334,,,,,,,-122.6860853,45.5522217,,,
,31396,8007800337,,,,,,,-122.6840293,45.5498002,,,
,31397,8007800338,,,,,,,-122.6840173,45.550917,,,
,31398,8007800339,,,,,,,-122.6840282,45.5508349,,,
,31399,,,,,,,,-122.8676543,45.5296425,,,boundary node created by osm2gmns
,31400,1254701849,crossing,,,,,,-122.8674681,45.5296538,,,
,31401,,,,,,,,-122.8676543,45.5299873,,,boundary node created by osm2gmns
,31402,1376372999,crossing,,,,,,-122.6861771,45.5211692,,,
,31403,,,,,,,,-122.6694709,45.6278928,,,boundary node created by osm2gmns
,31404,8048676396,,,,,,,-122.8000006,45.5532841,,,
,31405,8048680112,,,,,,,-122.8018123,45.553177,,,
,31406,8048680111,,,,,,,-122.8017644,45.5532546,,,
,31407,8048680117,,,,,,,-122.8019384,45.5533273,,,
,31408,8048695402,,,,,,,-122.7852228,45.5422382,,,
,31409,8048696444,,,,,,,-122.7852242,45.5420841,,,
,31410,8048649324,,,,,,,-122.7863239,45.5428544,,,
,31411,8049265739,,,,,,,-122.7036389,45.5649091,,,
,31412,8049265741,,,,,,,-122.7053015,45.5641979,,,
,31413,8049265747,,,,,,,-122.7051395,45.5631319,,,
,31414,8049299305,,,,,,,-122.7090129,45.54626,,,
,31415,8050652395,,,,,,,-122.7117473,45.5692058,,,
,31416,8050652393,,,,,,,-122.711062,45.5698013,,,
,31417,8062209430,,,,,,,-122.6923096,45.5861317,,,
,31418,8062783946,,,,,,,-122.7148251,45.5701476,,,
,31419,8062783949,,,,,,,-122.7174244,45.5715632,,,
,31420,8062783951,,,,,,,-122.7146065,45.5700352,,,
,31421,8062783952,,,,,,,-122.7176102,45.5716604,,,
,31422,6286894864,crossing,,,,,,-122.860095,45.5373424,,,
,31423,8604145619,,,,,,,-122.8599008,45.5376089,,,
,31424,8083002295,,,,,,,-122.8376541,45.5742844,,,
,31425,8083002297,,,,,,,-122.8384038,45.5745088,,,
,31426,8083002298,,,,,,,-122.839978,45.5750932,,,
,31427,8089012902,,,,,,,-122.8383351,45.5745869,,,
,31428,8089012903,,,,,,,-122.8382842,45.5747116,,,
,31429,8092074462,,,,,,,-122.7466651,45.5678432,,,
,31430,8092098353,,,,,,,-122.7467463,45.5679067,,,
Public 1,31431,8092074463,stop,,,,,,-122.7468365,45.5678386,,,
,31432,8092098351,,,,,,,-122.7465535,45.5679697,,,
,31433,1100416776,,,,,,,-122.7461003,45.5677293,,,
,31434,8092074511,,,,,,,-122.7486498,45.5680785,,,
,31435,5036324257,,,,,,,-122.7488137,45.5682041,,,
,31436,8092074474,,,,,,,-122.7472403,45.5667127,,,
,31437,8092098368,traffic_signals,,signal,,,,-122.747684,45.5687377,,,
,31438,8092074481,traffic_signals,,signal,,,,-122.7466124,45.5681143,,,
,31439,8092074471,,,,,,,-122.7467292,45.5680868,,,
,31440,8092098356,crossing,,,,,,-122.7467175,45.5680789,,,
,31441,8092074514,,,,,,,-122.7465853,45.5674911,,,
,31442,8092074512,,,,,,,-122.7465429,45.5674262,,,
,31443,8092098320,,,,,,,-122.746897,45.5669418,,,
,31444,8092074473,,,,,,,-122.7470027,45.5668712,,,
,31445,5036324276,turning_circle,,,,,,-122.746715,45.5672116,,,
,31446,8092098327,,,,,,,-122.745737,45.5689494,,,
,31447,8092098352,crossing,,,,,,-122.7466891,45.5679498,,,
,31448,8092098358,,,,,,,-122.7472495,45.5684851,,,
,31449,2462093386,,,,,,,-122.7477605,45.5686352,,,
,31450,8092098370,,,,,,,-122.7483268,45.5687968,,,
,31451,8092098360,,,,,,,-122.7482002,45.5689488,,,
,31452,8092098367,,,,,,,-122.7479601,45.5688592,,,
,31453,8092098362,,,,,,,-122.7481203,45.5687346,,,
,31454,8092098371,,,,,,,-122.7483531,45.5688233,,,
,31455,8092098379,,,,,,,-122.7479846,45.5691085,,,
,31456,8092098378,,,,,,,-122.748087,45.569152,,,
,31457,8092074482,stop,,,,,,-122.7468406,45.5682639,,,
,31458,8092074483,traffic_signals,,signal,,,,-122.7469569,45.5682402,,,
,31459,5036324272,,,,,,,-122.747446,45.566985,,,
,31460,5036324267,,,,,,,-122.7473558,45.5669197,,,
,31461,5036324271,,,,,,,-122.7476593,45.5671391,,,
,31462,5036324262,,,,,,,-122.7476659,45.5672315,,,
,31463,8092074472,,,,,,,-122.7490498,45.5680532,,,
,31464,7360888431,,,,,,,-122.7520364,45.6073503,,,
,31465,9427601716,,,,,,,-122.7518114,45.6072759,,,
,31466,7360888430,,,,,,,-122.7515244,45.6071809,,,
,31467,9427632319,,,,,,,-122.7520443,45.6061819,,,
,31468,9427632321,,,,,,,-122.7518557,45.6061565,,,
,31469,9427632323,,,,,,,-122.7516283,45.606126,,,
,31470,9427632325,,,,,,,-122.751433,45.6060997,,,
,31471,9427632327,,,,,,,-122.7512466,45.6060746,,,
,31472,9427632329,,,,,,,-122.751026,45.606045,,,
,31473,9427632331,,,,,,,-122.7508241,45.6060179,,,
,31474,9427632333,,,,,,,-122.7506282,45.6059915,,,
,31475,9427632335,,,,,,,-122.7504314,45.6059651,,,
,31476,9427632337,,,,,,,-122.7502217,45.6059369,,,
,31477,9427632339,,,,,,,-122.7500399,45.6059125,,,
,31478,9427632341,,,,,,,-122.7498204,45.605883,,,
,31479,9427632343,,,,,,,-122.7496227,45.6058564,,,
,31480,9427632345,,,,,,,-122.7494233,45.6058296,,,
,31481,9427632347,,,,,,,-122.7492157,45.6058017,,,
,31482,7360888425,,,,,,,-122.7490007,45.6057728,,,
,31483,9427632350,,,,,,,-122.7487963,45.6057611,,,
,31484,9427632352,,,,,,,-122.7485948,45.6057496,,,
,31485,9427632354,,,,,,,-122.7483717,45.6057369,,,
,31486,9427632356,,,,,,,-122.7481834,45.6057173,,,
,31487,9427632358,,,,,,,-122.747964,45.6056932,,,
,31488,9427632360,,,,,,,-122.7477842,45.6056734,,,
,31489,9427632361,,,,,,,-122.7472587,45.6063296,,,
,31490,9427632359,,,,,,,-122.74744,45.6063962,,,
,31491,9427632357,,,,,,,-122.7476182,45.6064616,,,
,31492,9427632355,,,,,,,-122.7477932,45.6065258,,,
,31493,9427632353,,,,,,,-122.7479695,45.6065906,,,
,31494,9427632351,,,,,,,-122.7481373,45.6066522,,,
,31495,9427632349,,,,,,,-122.7483062,45.6067142,,,
,31496,9427632348,,,,,,,-122.7484821,45.6067788,,,
,31497,9427632346,,,,,,,-122.7486648,45.6068459,,,
,31498,9427632344,,,,,,,-122.7488341,45.6069081,,,
,31499,9427632342,,,,,,,-122.7489941,45.6069668,,,
,31500,9427632340,,,,,,,-122.7491679,45.6070306,,,
,31501,9427632338,,,,,,,-122.7493484,45.6070969,,,
,31502,9427632336,,,,,,,-122.749512,45.607157,,,
,31503,9427632334,,,,,,,-122.7496915,45.6072229,,,
,31504,9427632332,,,,,,,-122.7498678,45.6072876,,,
,31505,9427632330,,,,,,,-122.750042,45.6073516,,,
,31506,9427632328,,,,,,,-122.7502088,45.6074128,,,
,31507,9427632326,,,,,,,-122.7503927,45.6074803,,,
,31508,9427632324,,,,,,,-122.7505659,45.6075439,,,
,31509,9427632322,,,,,,,-122.7507378,45.6076071,,,
,31510,9427632320,,,,,,,-122.7509036,45.6076679,,,
,31511,9427632318,,,,,,,-122.7510915,45.6077369,,,
,31512,9427632317,,,,,,,-122.7513838,45.6078442,,,
,31513,7360888421,,,,,,,-122.7516007,45.6079239,,,
,31514,7008309434,,,,,,,-122.8165529,45.5613768,,,
,31515,9393707657,crossing,,,,,,-122.6928703,45.5355511,,,
,31516,9576651924,crossing,,,,,,-122.6928981,45.5355557,,,
,31517,9393707670,,,,,,,-122.6931712,45.5355942,,,
,31518,8144031996,,,,,,,-122.7497193,45.526673,,,
,31519,8144041089,,,,,,,-122.7989918,45.5573829,,,
,31520,8144041096,,,,,,,-122.7972001,45.5562854,,,
,31521,8144041103,,,,,,,-122.8002257,45.5558421,,,
,31522,8144041109,,,,,,,-122.8035409,45.5565446,,,
,31523,8144041110,,,,,,,-122.8040344,45.556646,,,
,31524,8144041116,,,,,,,-122.7978117,45.5579155,,,
,31525,8144041124,,,,,,,-122.7964169,45.5581334,,,
,31526,8144041130,,,,,,,-122.7961112,45.5567136,,,
,31527,8144041134,,,,,,,-122.8017652,45.5567211,,,
,31528,8144041136,,,,,,,-122.7968193,45.5559774,,,
,31529,8144126299,,,,,,,-122.8615646,45.5648155,,,
,31530,8144126304,,,,,,,-122.8602871,45.5640763,,,
,31531,40466551,,,,,,,-122.677014,45.582798,,,
,31532,8153450812,,,,,,,-122.7207174,45.5167463,,,
,31533,8165493775,,,,,,,-122.8487523,45.5746324,,,
,31534,8165524361,,,,,,,-122.8480858,45.5771218,,,
,31535,8165531487,,,,,,,-122.848004,45.5771209,,,
,31536,8165524362,,,,,,,-122.8480804,45.5774829,,,
,31537,8165547837,,,,,,,-122.8540108,45.5774345,,,
,31538,8165547926,,,,,,,-122.8558883,45.5774251,,,
,31539,8485179369,crossing,,,,,,-122.8568193,45.5759898,,,
,31540,8165555161,,,,,,,-122.8569451,45.5758865,,,
,31541,5283033781,,,,,,,-122.838486,45.5685133,,,
,31542,8784694461,crossing,,,,,,-122.8387489,45.5685163,,,
,31543,8165589768,,,,,,,-122.8469995,45.5700802,,,
,31544,8165589759,,,,,,,-122.8456798,45.5700464,,,
,31545,8165578065,,,,,,,-122.8436856,45.5733988,,,
,31546,8165614153,,,,,,,-122.8397773,45.5712652,,,
,31547,8165614150,,,,,,,-122.839728,45.5714274,,,
,31548,8165614149,,,,,,,-122.839728,45.5715279,,,
,31549,8165614154,,,,,,,-122.839778,45.5710839,,,
,31550,8165614151,,,,,,,-122.8397783,45.5709608,,,
,31551,8165623443,,,,,,,-122.8391004,45.5720041,,,
,31552,8165623442,,,,,,,-122.8391044,45.5722066,,,
,31553,8165623445,,,,,,,-122.8384593,45.5719428,,,
,31554,8165623444,,,,,,,-122.8384593,45.5720047,,,
,31555,8165623446,,,,,,,-122.8383842,45.5720048,,,
,31556,8165632510,,,,,,,-122.8392144,45.5718912,,,
,31557,8165632511,,,,,,,-122.8385773,45.5714931,,,
,31558,8169437509,,,,,,,-122.7762597,45.6095349,,,
,31559,8169437505,,,,,,,-122.7750757,45.6079998,,,
,31560,8170434094,,,,,,,-122.72239,45.5663703,,,
,31561,8170434095,,,,,,,-122.7222981,45.5665534,,,
,31562,2051987690,,,,,,,-122.720382,45.5704958,,,
,31563,40383642,,,,,,,-122.7201019,45.5707549,,,
,31564,8170553383,,,,,,,-122.7199303,45.5709111,,,
,31565,2051987695,,,,,,,-122.7196971,45.5705337,,,
,31566,8170553400,,,,,,,-122.7196736,45.5711437,,,
,31567,8170553385,,,,,,,-122.7194542,45.5713461,,,
